   725.748315   -1.141820228581E+04
   733.424710   -1.141821413867E+04
   741.155045   -1.141822239980E+04
   748.939508   -1.141822716672E+04
   755.987828   -1.141822857453E+04
   756.778290   -1.141822856905E+04
   764.671577   -1.141822671884E+04
   772.619560   -1.141822172499E+04
